Event.Id,Investigation.Type,Accident.Number,Event.Date,LOCATION,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20170422X03928,Accident,ERA17LA165,2017-04-22,"LEESBURG, VA",United States,39.068334,-77.5525,JYO,Leesburg,Non-Fatal,Substantial,Airplane,N212AG,Ganjoo Amit,SONEX,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Approach,Probable Cause,04-04-2019
20170425X32332,Accident,GAA17CA243,2017-04-21,"KILLEEN, TX",United States,31.085833,-97.686389,ILE,SKYLARK FIELD,Non-Fatal,Substantial,Airplane,N3308U,Cessna,182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,05-07-2017
20170424X93935,Accident,GAA17CA240,2017-04-21,"WENATCHEE, WA",United States,47.3475,-120.313889,EAT,PANGBORN MEMORIAL,Non-Fatal,Substantial,Airplane,N661RP,Parlette Robert L,GLASTAR,Yes,1,,Part 91: General Aviation,,Personal,,,,1,,VMC,,Probable Cause,31-10-2017
20170424X62153,Accident,CEN17LA165,2017-04-21,"VIDRINE, LA",United States,30.693889,-92.403333,,N/A,Non-Fatal,Substantial,Airplane,N653LA,Air Tractor Inc,AT 602,No,,Turbo Prop,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,Maneuvering,Probable Cause,25-01-2018
20170421X84716,Accident,ERA17FA164,2017-04-21,"Timmonsville, SC",United States,34.181945,-80.004167,PVT,private,Fatal(1),Destroyed,Helicopter,N865Z,Bell-carson,47G SUPER C 4,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Maneuvering,Probable Cause,20-04-2020
20170420X55710,Accident,WPR17LA099,2017-04-20,"GOODYEAR, AZ",United States,33.405833,-112.408611,GYR,PHOENIX GOODYEAR,Non-Fatal,Substantial,Airplane,N154BY,Diamond Aircraft Ind Gmbh,DA 40 NG,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,1,VMC,Descent,Preliminary,22-05-2017
20170421X03812,Accident,WPR17LA088,2017-04-20,"KERNVILLE, CA",United States,35.709167,-118.421945,L05,KERN VALLEY,Non-Fatal,Substantial,Airplane,N9975D,Piper,PA 22-150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,3,,,VMC,Takeoff,Preliminary,02-05-2017
20170421X02231,Accident,ERA17LA163,2017-04-20,"ORLANDO, FL",United States,28.45,-81.470556,,N/A,Non-Fatal,Substantial,Helicopter,N899GB,Robinson,R44,No,1,Reciprocating,Part 91: General Aviation,,Other Work Use,,,,,3,VMC,Descent,Probable Cause,17-04-2020
20170421X00504,Accident,ERA17CA162,2017-04-20,"LEONARDTOWN, MD",United States,38.314722,-76.546666,2W6,ST MARY'S COUNTY RGNL,Non-Fatal,Substantial,Airplane,N749KY,Cub Crafters Inc,CC11 100,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,,Probable Cause,07-09-2017
20170510X84828,Incident,DCA17WA113B,2017-04-20,"Palma de Mallorca, Spain",Spain,,,,,Incident,,Airplane,,Cessna,510,No,,,"Non-U.S., Non-Commercial",,,,,,,,,Cruise,Foreign,
20170510X84828,Incident,DCA17WA113A,2017-04-20,"Palma de Mallorca, Spain",Spain,,,,,Incident,,Airplane,,Boeing,737,No,,,"Non-U.S., Commercial",SCHD,,,,,,,,Cruise,Foreign,
20170619X52036,Accident,GAA17CA349,2017-04-19,"TULSA, OK",United States,36.041111,-95.985,RVS,RICHARD LLOYD JONES JR,Non-Fatal,Substantial,Airplane,N4148T,Piper,PA44,No,2,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,Landing,Probable Cause,22-08-2017
20170424X30607,Accident,GAA17CA242,2017-04-19,"VAN NUYS, CA",United States,34.213333,-118.490555,VNY,VAN NUYS,Non-Fatal,Substantial,Airplane,N7969C,North American,SNJ,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,20-06-2017
20170420X64332,Accident,GAA17CA239,2017-04-19,"FALLON, NV",United States,39.453056,-118.866389,26NV,DARROW FIELD,Non-Fatal,Substantial,Airplane,N786KS,Beech,C23,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Takeoff,Probable Cause,20-07-2017
20170420X70152,Accident,ERA17LA160,2017-04-19,"YANKEETOWN, FL",United States,29.001667,-82.762222,,N/A,Non-Fatal,Substantial,Airplane,N6013E,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,,Probable Cause,04-04-2019
20170420X82100,Accident,CEN17LA162,2017-04-19,"SALIDA, CO",United States,38.545555,-106.033056,ANK,Harriet Alexander Field Airpor,Non-Fatal,Substantial,Airplane,N9589T,Cessna,210,No,,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Approach,Probable Cause,06-11-2018
20170418X44152,Accident,ERA17LA158,2017-04-18,"EUHARLEE, GA",United States,34.144166,-84.9125,,N/A,Non-Fatal,Substantial,Airplane,N8368B,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,,2,,,VMC,Other,Probable Cause,13-08-2018
20170419X24631,Accident,GAA17CA237,2017-04-18,"EARL PARK, IN",United States,40.420834,-87.2525,II08,RHEUDE,Non-Fatal,Substantial,Helicopter,N2198U,Brantly,B 2B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Takeoff,Probable Cause,31-10-2017
20170418X01152,Accident,ERA17FA156,2017-04-18,"EAST WINDSOR, CT",United States,41.933056,-72.565833,7B6,Skylark Airpark,Fatal(2),Substantial,Airplane,N8554Y,Luscombe,8,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Takeoff,Probable Cause,09-05-2018
20170420X93935,Accident,GAA17CA238,2017-04-17,"INDIANOLA, IA",United States,41.301389,-93.5675,IA66,NASH FIELD INDIANOLA,Non-Fatal,Substantial,Airplane,N822DC,Cheung David S,VANS RV6,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,17-10-2017
20170424X51108,Accident,CEN17LA163,2017-04-17,"PALMER, KS",United States,39.561944,-97.188055,,N/A,Non-Fatal,Substantial,Airplane,N9533,Grumman Schweizer,G-164,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,Maneuvering,Probable Cause,13-04-2020
20170418X92855,Accident,CEN17LA156,2017-04-17,"KNOXVILLE, IA",United States,41.326389,-93.0925,OXV,Knoxville Municipal,Non-Fatal,Substantial,Gyroplane,N912XV,Loomis,Xenon 4,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Takeoff,Probable Cause,06-11-2018
20170419X25815,Accident,WPR17FA105,2017-04-17,"Sierraville, CA",United States,39.541111,-120.470556,,N/A,Fatal(2),Destroyed,Airplane,N28070,Socata,TB 20 TRINIDAD,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,UNK,Cruise,Probable Cause,10-10-2018
20170503X35050,Incident,DCA17WA107,2017-04-17,"New Delhi, India",India,,,,,Incident,,Airplane,,Airbus,A320,No,,,"Non-U.S., Commercial",SCHD,,,,,,,,Climb,Foreign,
20170424X40402,Incident,DCA17WA097,2017-04-17,"Amsterdam, Netherlands",Netherlands,,,,,Incident,Minor,Airplane,,Boeing,777,No,,,"Non-U.S., Commercial",,,,,,,358,,Takeoff,Foreign,
20170419X01252,Accident,CEN17RA158,2017-04-17,"Cascais, Portugal",Portugal,38.714722,-9.346111,LPCS,Cascais Municipal Aerodrome,Fatal(5),Destroyed,Airplane,,Piper,PA31T,No,2,Turbo Prop,"Non-U.S., Non-Commercial",,Business,,5,,,,VMC,Takeoff,Foreign,
20170415X15153,Accident,GAA17CA236,2017-04-15,"OLIVER SPRINGS, TN",United States,36.023334,-84.300278,,N/A,Non-Fatal,Substantial,Airplane,N122BD,Zeiler,BAKENG DUCE 1976 CZ,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,Landing,Probable Cause,20-06-2017
20170415X13152,Accident,ERA17CA157,2017-04-15,"KINGSLAND, GA",United States,30.774723,-81.754444,N/A,Oakwell R/C Airfield,Non-Fatal,Substantial,Airplane,N340TP,Aeropro Cz,EUROFOX LSA,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,07-09-2017
20170418X31628,Accident,CEN17LA157,2017-04-15,"MINDEN, LA",United States,32.657778,-93.298611,KMNE,Minden Airport,Non-Fatal,Substantial,Airplane,N7358E,Cessna,210,No,,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Approach,Factual,29-04-2020
20170417X95902,Accident,ANC17LA020,2017-04-15,"WILLOW, AK",United States,62.024445,-150.073334,,N/A,Non-Fatal,Substantial,Airplane,N9362X,Cessna,182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,,Factual,11-05-2020
20170416X54153,Accident,ERA17FA155,2017-04-15,"Williston, FL",United States,29.366111,-82.463611,X60,WILLISTON MUNI,Fatal(4),Destroyed,Airplane,N4244V,Cessna,170,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,VMC,Takeoff,Probable Cause,15-10-2018
20170419X10645,Incident,ENG17WA020,2017-04-15,"Monteria, Colombia",Colombia,8.823611,-75.825834,SKMR,Monteria,Incident,,Airplane,,Bae,JETSTREAM3100,No,2,Turbo Prop,"Non-U.S., Commercial",SCHD,,,,,,18,,Climb,Foreign,
20170417X83921,Accident,GAA17CA235,2017-04-14,"RICHFIELD, UT",United States,38.744166,-112.096944,RIF,RICHFIELD MUNI,Non-Fatal,Substantial,Airplane,N481HC,Raytheon Aircraft Company,B200,No,2,Turbo Prop,Part 91: General Aviation,,Positioning,,,,,1,VMC,Taxi,Probable Cause,20-06-2017
20170420X90152,Accident,ERA17WA159,2017-04-14,"CASSILANDIA, BRAZIL",Brazil,-19.143611,-51.685833,SSCL,Aeroporto de Cassil?�ndia,Fatal(2),Substantial,Airplane,,Cessna Aircraft,172,No,1,Reciprocating,"Non-U.S., Non-Commercial",,Personal,,2,,,,,Unknown,Foreign,
20170426X40247,Accident,DCA17CA101,2017-04-14,"Orlando, FL",United States,,,,N/A,Non-Fatal,,Airplane,N373JB,Embraer,ERJ 190 100 IGW,No,,,Part 121: Air Carrier,SCHD,,Jetblue Airways,,1,,3,,,Preliminary,19-10-2018
20170419X50828,Accident,CEN17WA161,2017-04-14,"Cancun, Mexico",Mexico,21.104167,-86.831667,,N/A,Fatal(1),Destroyed,Airplane,N65SE,Champion,8KCAB,No,1,Reciprocating,Part 91: General Aviation,,Air Race/show,,1,,,,VMC,,Foreign,
20170413X40146,Accident,WPR17LA087,2017-04-13,"SPANAWAY, WA",United States,47.081667,-122.428334,S44,SPANAWAY,Non-Fatal,Substantial,Airplane,N5131H,Titan,TORNADO I,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,Takeoff,Factual,15-01-2020
20170412X52110,Accident,GAA17CA230,2017-04-12,"MANCHESTER, CA",United States,38.973611,-123.708889,,N/A,Non-Fatal,Substantial,Airplane,N7945V,Cessna,180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,,Probable Cause,31-10-2017
20170412X71451,Accident,CEN17LA153,2017-04-12,"LA PORTE, TX",United States,29.669723,-95.068056,T41,La Porte Municipal Airport,Non-Fatal,Substantial,Airplane,N95551,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Flight Test,,,,,1,VMC,Approach,Probable Cause,12-06-2017
20170412X64143,Accident,CEN17FA152,2017-04-12,"HARTSVILLE, IN",United States,39.236389,-85.693055,24IN,Williams Flying Field Airport,Fatal(1),Substantial,Airplane,N2377B,Temco,GC 1B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Takeoff,Probable Cause,24-05-2018
20170609X60849,Accident,WPR17WA123,2017-04-12,"Anem Mountain, Oksibil, Indonesia",Indonesia,-4.796389,140.662778,,,Fatal(1),Destroyed,Airplane,,Cessna,208,No,1,Turbo Prop,,,,,1,,,,,Approach,Foreign,
20170412X70158,Accident,ERA17FA153,2017-04-12,"Monongahela, PA",United States,40.208611,-79.831111,FWQ,Rostraver Airport,Fatal(1),Destroyed,Airplane,N4476N,Howard Aircraft,DGA 15P,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Go-around,Probable Cause,09-08-2017
20170417X91018,Accident,GAA17CA233,2017-04-11,"LLANO, TX",United States,30.784166,-98.66,AQO,LLANO MUNI,Non-Fatal,Substantial,Airplane,N461RL,Piper,PA 34,No,2,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,IMC,Cruise,Probable Cause,31-10-2017
20170413X51732,Accident,GAA17CA232,2017-04-11,"HOUSTON, TX",United States,30.0575,-95.551111,DWH,DAVID WAYNE HOOKS MEMORIAL,Non-Fatal,Substantial,Airplane,N92873,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,Takeoff,Probable Cause,20-06-2017
20170412X83735,Accident,GAA17CA231,2017-04-11,"KENAI, AK",United States,60.572778,-151.246666,ENA,KENAI MUNI,Non-Fatal,Substantial,Airplane,N2144Z,Cessna,180,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,20-06-2017
20170412X72340,Accident,GAA17CA228,2017-04-11,"WILLOW, AK",United States,61.6475,-149.972778,,N/A,Non-Fatal,Substantial,Airplane,N5045E,Bellanca,8GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,05-07-2017
20170411X34631,Accident,ERA17CA152,2017-04-11,"WINDSOR TWP, PA",United States,39.943055,-76.592777,,N/A,Non-Fatal,Substantial,Airplane,N3846T,Lazear John T,ZENAIR STOL CH 701,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,Takeoff,Probable Cause,17-10-2017
20170419X04035,Accident,CEN17WA159,2017-04-11,"SALZBURG, AUSTRIA",Austria,47.785277,13.006944,,,Non-Fatal,Substantial,Airplane,N667HS,Gulfstream Aerospace,GIV X (G450),No,2,Turbo Fan,"Non-U.S., Non-Commercial",,Executive/corporate,,,,,4,,Taxi,Foreign,
20170425X30818,Incident,DCA17WA098,2017-04-11,"Dublin, Ireland",Ireland,,,,,Incident,Minor,Airplane,,Boeing,737,No,,,"Non-U.S., Commercial",SCHD,,,,,,,,Cruise,Foreign,
20170410X05935,Accident,GAA17CA225,2017-04-10,"LEWISTOWN, MT",United States,47.033611,-109.463333,LWT,LEWISTOWN MUNI,Non-Fatal,Substantial,Airplane,N9004M,Weatherly Aviation Co Inc,620B,No,1,Reciprocating,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,Maneuvering,Probable Cause,20-06-2017
20170410X71808,Incident,WPR17IA086,2017-04-10,"Livermore, CA",United States,37.693333,-121.820278,LVK,LIVERMORE MUNI,Incident,Minor,Airplane,N755R,Beech,A36TC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Approach,Preliminary,24-04-2017
20170410X84825,Accident,GAA17CA241,2017-04-09,"NEW MARKET, VA",United States,38.657222,-78.708889,8W2,NEW MARKET,Non-Fatal,Substantial,Airplane,N5690L,American,AA 1,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,Approach,Probable Cause,20-06-2017
20170418X83115,Accident,GAA17CA234,2017-04-09,"STAFFORD, KS",United States,37.958333,-98.650278,3TA,STAFFORD MUNI,Non-Fatal,Substantial,Airplane,N55067,Bellanca,8KCAB,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Takeoff,Probable Cause,05-07-2017
20170410X21525,Accident,GAA17CA222,2017-04-09,"AVALON, CA",United States,33.406389,-118.413056,AVX,CATALINA,Non-Fatal,Substantial,Airplane,N54EB,Costruzioni Aeronautiche Tecna,P2004 BRAVO,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,20-06-2017
20170419X40838,Accident,CEN17WA160,2017-04-09,"SEINE-MARITIME, FRANCE",France,49.666667,0.2,,,Non-Fatal,Substantial,Airplane,,Cessna,U206,No,1,Reciprocating,,,,,,,5,,,Climb,Foreign,
20170410X54254,Accident,CEN17LA150,2017-04-09,"PONTIAC, MI",United States,42.665556,-83.420556,PTK,OAKLAND COUNTY INTL,Non-Fatal,Substantial,Airplane,N36458,Piper,PA 28R-201,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,Landing,Probable Cause,05-11-2018
20170411X42210,Accident,GAA17CA226,2017-04-08,"SANTA TERESA, NM",United States,31.880556,-106.703333,5T6,DONA ANA COUNTY AIRPORT AT SAN,Non-Fatal,Substantial,Airplane,N3938Y,Cessna,210,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,Landing,Probable Cause,31-10-2017
20170410X64605,Accident,GAA17CA223B,2017-04-08,"NEW CARLISLE, OH",United States,39.930278,-84.013333,3OH0,ANDY BARNHART MEMORIAL,Non-Fatal,Substantial,Airplane,N8350U,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,06-07-2017
20170410X64605,Accident,GAA17CA223A,2017-04-08,"NEW CARLISLE, OH",United States,39.930278,-84.013333,3OH0,ANDY BARNHART MEMORIAL,Non-Fatal,Substantial,Airplane,N88470,Piper,J3C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,06-07-2017
20170408X73024,Accident,ERA17LA150,2017-04-08,"SOUTH LAKELAND, FL",United States,27.988889,-82.018611,LAL,LAKELAND LINDER RGNL,Non-Fatal,Substantial,Airplane,N1362G,Cessna,310R,No,2,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,04-04-2019
20170408X45617,Accident,ERA17CA149,2017-04-08,"CULPEPPER, VA",United States,38.525556,-77.859722,CJR,Culpeper Regional Airport,Non-Fatal,Substantial,Airplane,N3167G,North American,T 6G,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,1,,VMC,Landing,Probable Cause,31-10-2017
20170428X70031,Accident,DCA17WA105,2017-04-08,"SIBU WARAWAK, MALAYSIA",Malaysia,,,SBW,Sibu Airport,Unavailable,Substantial,Airplane,,Boeing,737,No,,,Part 129: Foreign,SCHD,,,,,,,,Landing,Foreign,
20170408X41518,Accident,ERA17FA148,2017-04-08,"Sanford, FL",United States,28.77,-81.218889,SFB,ORLANDO SANFORD INTL,Fatal(1),Destroyed,Airplane,N3280M,Piper,PA 12,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,VMC,Takeoff,Probable Cause,09-05-2018
20170411X83030,Accident,CEN17LA151,2017-04-08,"Nome, TX",United States,30.036389,-94.414167,,N/A,Non-Fatal,Destroyed,Airplane,N971QC,Grumman Acft Eng Cor-schweizer,G 164A,No,,Turbo Prop,Part 137: Agricultural,,Aerial Application,,,,,1,VMC,Maneuvering,Probable Cause,06-09-2017
20170410X22503,Accident,GAA17CA224,2017-04-07,"WOODRUFF, WI",United States,45.928056,-89.730834,ARV,LAKELAND/NOBLE F LEE MEMORIAL,Non-Fatal,Substantial,Airplane,N9363K,Stinson,108,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,2,VMC,Landing,Probable Cause,05-07-2017
20170408X51906,Accident,GAA17CA220,2017-04-07,"BESSIMER, AL",United States,33.313333,-86.925278,EKY,BESSEMER,Non-Fatal,Substantial,Airplane,N3839Y,Shilt Jerry C,F-1 ROCKET,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,05-07-2017
20170407X41449,Accident,ERA17LA151,2017-04-07,"ATLANTA, GA",United States,33.776667,-84.525,FTY,FULTON COUNTY AIRPORT-BROWN FI,Non-Fatal,Substantial,Airplane,N56H,Cessna,414,No,2,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Preliminary,26-04-2017
20170417X91628,Accident,CEN17LA154,2017-04-07,"GREENSBURG, IN",United States,39.326945,-85.5225,I34,Greensburg Municipal Airport,Non-Fatal,Substantial,Airplane,N2389A,Piper,PA-22-135,No,1,Reciprocating,Part 91: General Aviation,,Business,,,,1,2,VMC,Approach,Probable Cause,06-11-2018
20170407X41612,Accident,WPR17FA085,2017-04-07,"Harrisburg, OR",United States,44.2925,-123.182223,,N/A,Fatal(4),Destroyed,Airplane,N123SB,Piper,PA 46-310P,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,,,,IMC,Maneuvering,Probable Cause,15-08-2018
20170414X95022,Incident,DCA17WA095,2017-04-07,"Kong Kong, China",China,21.487222,114.512222,,,Incident,,Airplane,,Boeing,747,No,,,Part 129: Foreign,,,,,,,,,Maneuvering,Foreign,
20170407X85555,Accident,CEN17FA147,2017-04-07,"Oxford, IA",United States,41.656667,-91.698055,,N/A,Fatal(2),Destroyed,Airplane,N9179J,Piper,PA-28-180,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,,,,VMC,Maneuvering,Probable Cause,16-07-2018
20170412X80135,Accident,GAA17CA229,2017-04-06,"SAN MARCOS, TX",United States,29.888889,-97.866667,HYI,SAN MARCOS REGIONAL,Non-Fatal,Substantial,Airplane,N2477F,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,,,1,VMC,Landing,Probable Cause,31-10-2017
20170410X81848,Accident,GAA17CA221,2017-04-06,"GRANBY, CO",United States,40.09,-105.916667,GNB,GRANBY-GRAND COUNTY,Non-Fatal,Substantial,Airplane,N829BA,Cessna,P210,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,05-07-2017
20170405X73547,Accident,GAA17CA218,2017-04-06,"LA VERNE, CA",United States,34.091666,-117.781667,POC,BRACKETT FIELD,Non-Fatal,Substantial,Helicopter,N206SA,Bell,206,No,1,Turbo Shaft,Part 91: General Aviation,,Instructional,,,,,2,VMC,,Probable Cause,31-10-2017
20170405X64616,Accident,GAA17CA217,2017-04-05,"CEDAR CITY, UT",United States,37.701944,-113.098055,CDC,CEDAR CITY RGNL,Non-Fatal,Substantial,Airplane,N81173,Funk,B85C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,,VMC,Takeoff,Probable Cause,20-06-2017
20170410X92111,Accident,CEN17LA148,2017-04-05,"DETROIT LAKES, MN",United States,46.825278,-95.885555,DTL,Detroit Lakes Airport,Non-Fatal,Substantial,Airplane,N1215M,Cessna,T210M,No,1,Reciprocating,Part 91: General Aviation,,Positioning,,,,,1,VMC,Landing,Probable Cause,26-07-2017
20170404X04612,Accident,ERA17FA145,2017-04-04,"Micanopy, FL",United States,29.465278,-82.375,,N/A,Fatal(1),Destroyed,Glider,N155CL,Pipistrel,Virus SW,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,,,,IMC,,Probable Cause,16-12-2019
20170428X63504,Accident,WPR17LA092,2017-04-03,"WHITTIER, CA",United States,34.018056,-118.038055,,N/A,Non-Fatal,Substantial,Airplane,N55339,Piper,PA 28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Maneuvering,Probable Cause,06-11-2018
20170404X70045,Accident,GAA17CA216,2017-04-03,"TWISP, WA",United States,48.349444,-120.091111,2S0,TWISP MUNI,Non-Fatal,Substantial,Airplane,N7547G,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,2,VMC,Landing,Probable Cause,17-10-2017
20170322X54220,Accident,GAA17CA199,2017-04-03,"SCAPPOOSE, OR",United States,45.771111,-122.861944,SPB,SCAPPOOSE INDUSTRIAL AIRPARK,Non-Fatal,Substantial,Airplane,N7822D,Piper,PA 22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,,1,VMC,Landing,Probable Cause,31-10-2017
20170410X00359,Accident,CEN17LA149,2017-04-03,"GARDEN RIDGE, TX",United States,29.625278,-98.278056,TS67,Kitty Hawk Flying Field,Non-Fatal,Substantial,Airplane,N580TX,Aero Adventure,Aventura UL,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,,Factual,16-04-2020
20170403X22521,Accident,WPR17LA084,2017-04-02,"BRINNON, WA",United States,47.692222,-123.221945,,N/A,Non-Fatal,Substantial,Airplane,N167CB,Cirrus Design Corp,SR22,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,,2,,,VMC,Maneuvering,Factual,13-05-2020
20170403X10905,Accident,GAA17CA219,2017-04-02,"MILLBROOK, NY",United States,41.710833,-73.740555,44N,SKY ACRES,Non-Fatal,Substantial,Airplane,N734SN,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,1,3,VMC,Approach,Probable Cause,07-06-2017
20170404X81707,Accident,GAA17CA215,2017-04-02,"BLUE EARTH, MN",United States,43.595277,-94.092777,SBU,BLUE EARTH MUNI,Non-Fatal,Substantial,Airplane,N8889X,Cessna,182,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,,2,1,IMC,Approach,Probable Cause,20-06-2017
20170402X04118,Accident,ERA17FA144,2017-04-02,"KNOXVILLE, TN",United States,35.871389,-84.156944,,N/A,Fatal(1),Substantial,Powered Parachute,N4017L,Buckeye Aviation,DREAM MACHINE,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,,,VMC,Maneuvering,Probable Cause,09-01-2018
20170403X20541,Accident,GAA17CA214,2017-04-01,"WILLCOX, AZ",United States,32.244444,-109.895555,P33,COCHISE COUNTY,Non-Fatal,Substantial,Airplane,N9898R,Ronald J Bender,BAKING DUCE,Yes,1,Reciprocating,Part 91: General Aviation,,Ferry,,,,1,,VMC,Landing,Probable Cause,20-06-2017
20170403X04525,Accident,GAA17CA213,2017-04-01,"KEY LARGO, FL",United States,25.35,-80.3,,N/A,Non-Fatal,Substantial,Airplane,N672BA,Icon Aircraft Inc,A5,No,1,Reciprocating,Part 91: General Aviation,,Business,,,,,2,VMC,Landing,Probable Cause,07-06-2017
20170401X94926,Accident,ERA17FA143B,2017-04-01,"Edgewater, FL",United States,28.959444,-80.957222,,N/A,Fatal(2),Destroyed,Airplane,N425AE,Grumman American Avn. Corp.,AA-5B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Maneuvering,Probable Cause,10-09-2019
20170401X94926,Accident,ERA17FA143A,2017-04-01,"Edgewater, FL",United States,28.959444,-80.957222,,N/A,Fatal(2),Destroyed,Airplane,N8082A,Cessna,170B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,,,,VMC,Maneuvering,Probable Cause,10-09-2019
20170401X82718,Accident,WPR17LA082,2017-03-31,"THE DALLES, OR",United States,45.618056,-121.1675,DLS,Columbia Gorge Regional/The Da,Non-Fatal,Substantial,Airplane,N610TT,Ott,601XL-B,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,,,2,,VMC,Climb,Probable Cause,14-12-2017
20170406X60037,Accident,ERA17WA147,2017-03-31,"Sorocaba, Brazil",Brazil,-23.461111,-47.49,SBBW,Barra Do Garcas Airport,Fatal(2),Destroyed,Airplane,,Piper Aircraft,PA-42,No,2,Turbo Prop,,NSCH,,,2,,,,VMC,Unknown,Foreign,
